case_id,risk_code,phase1_status,phase1_finding_code,priority,closure_status,resolution_class,action,policy_code,current_state_json,resolved_state_json,evidence_count,message
ipo_2021_02518,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_02518,customer_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_02518,supplier_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_03658,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_03658,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_03658,customer_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,POLICY_RESOLVED,CONFIRM_EXISTING,MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS,"{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",7,v1.1.2 retains the most adverse valid comparable-period state; later improvement does not erase an observed trigger.
ipo_2021_03658,supplier_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",2,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_06601,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_06601,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_06628,cash_runway,INSUFFICIENT_INPUT,CASH_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",2,
ipo_2021_06628,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",1,
ipo_2021_06628,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_06628,customer_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}",3,
ipo_2021_06628,supplier_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,POLICY_RESOLVED,CONFIRM_EXISTING,MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS,"{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",1,v1.1.2 retains the most adverse valid comparable-period state; later improvement does not erase an observed trigger.
ipo_2021_06668,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_06668,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_06668,customer_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",2,
ipo_2021_06668,supplier_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",2,
ipo_2021_06821,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_06821,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",2,
ipo_2021_06821,customer_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",3,
ipo_2021_06821,supplier_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",3,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_09626,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}",1,
ipo_2021_09626,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_09626,customer_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",2,
ipo_2021_09626,supplier_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_09898,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_09898,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,POLICY_RESOLVED,CONFIRM_EXISTING,MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS,"{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",1,v1.1.2 retains the most adverse valid comparable-period state; later improvement does not erase an observed trigger.
ipo_2021_09898,customer_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_09898,supplier_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_09982,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,POLICY_RESOLVED,CONFIRM_EXISTING,MAX_SEVERITY_WITHIN_HOMOGENEOUS_DURATION_GROUP,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,v1.1.2 never pools unlike durations; it evaluates each homogeneous duration group and keeps the most severe group.
ipo_2021_09982,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2021_09982,customer_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P1_REJECTED_LABEL_BACKFILL,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,CANONICAL_INPUTS_CONFIRM_LABEL,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2021_09982,supplier_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,POLICY_RESOLVED,CONFIRM_EXISTING,MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS,"{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",2,v1.1.2 retains the most adverse valid comparable-period state; later improvement does not erase an observed trigger.
ipo_2022_00816,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_01204,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_01406,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_01406,customer_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2022_01880,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_01880,customer_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,BOUND_INSUFFICIENT_FOR_UNIQUE_THRESHOLD_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,The formal bound does not uniquely prove a frozen threshold state; needs_review is final unless new numeric evidence is added.
ipo_2022_02121,continuous_loss,POLICY_AMBIGUITY,COMPARABILITY_AMBIGUITY_CONTINUOUS_LOSS,,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,POLICY_EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,The policy cannot derive a unique numeric label without inventing facts; v1.1.2 closes the audit item as an explicit needs_review state.
ipo_2022_02145,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_02179,continuous_loss,POLICY_AMBIGUITY,COMPARABILITY_AMBIGUITY_CONTINUOUS_LOSS,,CLOSED,DETERMINISTIC,APPLY_AUDIT_OVERLAY_RELABEL,CANONICAL_INPUTS_DETERMINISTIC_RELABEL,"{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",1,
ipo_2022_02179,revenue_growth,INSUFFICIENT_INPUT,REVENUE_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,POLICY_RESOLVED,APPLY_AUDIT_OVERLAY_RELABEL,ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE,"{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,Exact zero revenue excludes a negative-growth/customer-concentration threshold test. Ratios remain null; no synthetic 0% ratio is created.
ipo_2022_02179,customer_concentration,INSUFFICIENT_INPUT,CONCENTRATION_RECOMPUTE_INPUTS_INSUFFICIENT,P0_POSITIVE_OR_NEEDS_REVIEW,CLOSED,POLICY_RESOLVED,APPLY_AUDIT_OVERLAY_RELABEL,ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE,"{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,Exact zero revenue excludes a negative-growth/customer-concentration threshold test. Ratios remain null; no synthetic 0% ratio is created.
ipo_2022_02237,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_02372,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_02450,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_02602,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_06610,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_06698,continuous_loss,POLICY_AMBIGUITY,COMPARABILITY_AMBIGUITY_CONTINUOUS_LOSS,,CLOSED,DETERMINISTIC,APPLY_AUDIT_OVERLAY_RELABEL,CANONICAL_INPUTS_DETERMINISTIC_RELABEL,"{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",1,
ipo_2022_06922,continuous_loss,POLICY_AMBIGUITY,COMPARABILITY_AMBIGUITY_CONTINUOUS_LOSS,,CLOSED,DETERMINISTIC,APPLY_AUDIT_OVERLAY_RELABEL,CANONICAL_INPUTS_DETERMINISTIC_RELABEL,"{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""medium"", ""expected_status"": ""verified""}",1,
ipo_2022_09638,continuous_loss,INSUFFICIENT_INPUT,LOSS_PERIODS_MISSING,P1_REJECTED_LABEL_BACKFILL,CLOSED,REVIEW_STATE,SET_REVIEW_STATE,EVIDENCE_LIMITED_FINAL_REVIEW_STATE,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": true, ""expected_level"": null, ""expected_status"": ""needs_review""}",1,"Existing cited evidence does not support a frozen numeric threshold proof. The correct closed state is needs_review, not an invented number."
ipo_2022_09863,continuous_loss,POLICY_AMBIGUITY,COMPARABILITY_AMBIGUITY_CONTINUOUS_LOSS,,CLOSED,POLICY_RESOLVED,CONFIRM_EXISTING,MAX_SEVERITY_WITHIN_HOMOGENEOUS_DURATION_GROUP,"{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}",1,v1.1.2 never pools unlike durations; it evaluates each homogeneous duration group and keeps the most severe group.
ipo_2022_09886,continuous_loss,POLICY_AMBIGUITY,COMPARABILITY_AMBIGUITY_CONTINUOUS_LOSS,,CLOSED,POLICY_RESOLVED,CONFIRM_EXISTING,MAX_SEVERITY_WITHIN_HOMOGENEOUS_DURATION_GROUP,"{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}","{""applicable"": true, ""expected_level"": ""high"", ""expected_status"": ""verified""}",1,v1.1.2 never pools unlike durations; it evaluates each homogeneous duration group and keeps the most severe group.
ipo_2022_09985,customer_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
ipo_2022_09985,supplier_concentration,POLICY_AMBIGUITY,CONCENTRATION_BOUND_PROOF_REQUIRES_REVIEW,,CLOSED,DETERMINISTIC,CONFIRM_EXISTING,FORMAL_BOUND_EXCLUDES_MEDIUM,"{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}","{""applicable"": false, ""expected_level"": ""not_applicable"", ""expected_status"": ""rejected""}",1,
