case_id,stock_code,risk_code,gold_page,evidence_role,requirement,source_authority,section,evidence_id,annotation_file,exact_text_preview,parser_page_present,parser_text_severe_miss,v1_rank,v1_candidate_hit,v1_miss_type,v2_rank,v2_candidate_hit,v2_miss_type,v21_rank,v21_candidate_hit,v21_miss_type,best_rank,partial_completion,miss_type,underlying_miss_type
ipo_2021_00606,0606.HK,continuous_loss,419,primary,required,accountants_report,,ipo_2021_00606:continuous_loss:2,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,"年內利潤 34,820 77,298 162,510",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_00606,0606.HK,revenue_growth,419,primary,required,accountants_report,,ipo_2021_00606:revenue_growth:3,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,"合併損益及其他全面收入表 截至2018年、2019年及2020年12月31日止年度 截至12月31日止年度 2018年 2019年 2020年 附註 人民幣千元 人民幣千元 人民幣千元 收益 5(a) 396,507 574,517 805,284",True,False,20,True,ranking_miss,21,True,ranking_miss,34,True,ranking_miss,20,False,ranking_miss,ranking_miss
ipo_2021_00606,0606.HK,customer_concentration,222,primary,required,business_section,,ipo_2021_00606:customer_concentration:4,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,"下表載列2020年我們五大客戶的詳情： 排名 客戶 主要 業務╱背景 所提供 主要服務 業務關係的 概約年期 交易金額 佔總收益 百分比 人民幣千元 % 1. 中駿集團 物業開發 物業管理及商業 運營服務 18年 314,446 39.0 2. 客戶F 物業開發 商業運營服務 1年 20,984 2.6 3. 客戶G 物業開發 商業運營服務 1年 10,094 1.3 4. 客戶B 物業開發 物業管理及增值服務 2年 5,452 0.7 5. 客戶A 零售 物業管理服務 7年",True,False,5,True,hit,10,True,ranking_miss,2,True,hit,2,True,hit,hit
ipo_2021_00606,0606.HK,customer_concentration,419,primary,required,accountants_report,,ipo_2021_00606:customer_concentration:5,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,"截至12月31日止年度 2018年 2019年 2020年 附註 人民幣千元 人民幣千元 人民幣千元 收益 5(a) 396,507 574,517 805,284",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,True,partial_completion,candidate_miss
ipo_2021_00606,0606.HK,supplier_concentration,223,primary,required,business_section,,ipo_2021_00606:supplier_concentration:6,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,於2018 年、2019年及2020年，來自五大供應商的採購額分別為人民幣21.5百萬元、人民幣 40.2百萬元及人民幣40.9百萬元，分別佔我們同期採購總額的8.3%、11.1%及9.2%。於 2019年及2020年，來自單一最大供應商中駿集團的採購額分別為人民幣15.2百萬元及 人民幣16.2百萬元，分別佔我們總銷售成本約4.2%及3.6%。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_00606,0606.HK,redemption_rights,140,primary,required,corporate_structure,,ipo_2021_00606:redemption_rights:8,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,根據僱員股份激勵計劃的條款，揚帆、溢星、志潤、雅陽及金藝的最終實益擁有 人（「最終實益擁有人」）須自配發及發行股份日期起五年期間（「禁售期」）內一直受僱於 本集團，而相關股份於此期間不可轉讓。該等股份與其他股東持有的本公司其他股份 享有同等權益，並具有相同表決權及股息權。在禁售期內宣派及派付的任何股息須按 有關僱員股份激勵計劃的條款存入董事會指定的銀行賬戶，並在禁售期屆滿後支付予 最終實益擁有人。如任何最終實益擁有人在禁售期內因任何原因辭職、退休或終止與 本集團的僱傭關係，則,True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_00606,0606.HK,material_litigation_compliance,235,primary,required,legal_disclosure,,ipo_2021_00606:material_litigation_compliance:11,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,於往績記錄期內，我們並無為若干僱員登記及╱或全額繳納社會保險及住房公 積金，這主要涉及下列事項：(i)部分僱員自願拒絕繳納社會保險供款及住房公積金供 款；(ii)部分新入職僱員尚未開始繳納社會保險供款及住房公積金供款；及(iii)農村戶 籍僱員已繳納農村社會保險。因此，我們分別於2018年、2019年及2020年就有關潛在 負債在合併損益及其他全面收入表中計提撥備人民幣6.8百萬元、人民幣0.4百萬元及 人民幣7.7百萬元。,True,False,42,True,ranking_miss,13,True,ranking_miss,,False,candidate_miss,13,True,partial_completion,candidate_miss
ipo_2021_00606,0606.HK,material_litigation_compliance,236,primary,required,legal_disclosure,,ipo_2021_00606:material_litigation_compliance:12,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,根據我們中國法律顧問的意見，有關中國部門可要求我們在規定期限內繳納欠繳 的社會保險供款，且我們可能須就延遲的每一天承擔相當於欠繳金額0.05%的滯納金； 倘我們未能作出有關付款，我們可能會被處以欠繳金額一至三倍的罰款。我們的中國 法律顧問亦告知我們，根據有關中國法律法規，我們可能會被責令在規定期限內繳納 欠繳的住房公積金，倘我們未能作出有關付款，有關人士可向中國人民法院申請強制 執行。此外，倘我們未能在規定期限內完成住房公積金登記，我們將就每個未遵守該 規定的實體被處以人民幣,True,False,3,True,hit,5,True,hit,3,True,hit,3,True,hit,hit
ipo_2021_00606,0606.HK,precommercial_product,150,primary,required,business_section,,ipo_2021_00606:precommercial_product:14,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,我們是一家綜合物業管理服務提供商，在中國管理商業與住宅物業。截至最後實 際可行日期，我們在中國18個省、直轄市及自治區的55個城市擁有龐大的已簽約物業 管理組合。截至2020年12月31日，我們擁有104個在管商業及住宅項目，在管總建築 面積約為16.2百萬平方米及總簽約建築面積約為36.6百萬平方米。,True,False,,False,candidate_miss,,False,candidate_miss,25,True,ranking_miss,25,False,ranking_miss,ranking_miss
ipo_2021_01024,1024.HK,cash_runway,591,primary,required,accountants_report,,ipo_2021_01024:cash_runway:0,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,"經營活動所得╱（所用）現金淨額. . 2,055,418 1,819,254 8,020,090 6,111,970 (768,417)",True,False,2,True,hit,2,True,hit,4,True,hit,2,False,hit,hit
ipo_2021_01024,1024.HK,cash_runway,592,primary,required,accountants_report,,ipo_2021_01024:cash_runway:1,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,"年╱期末現金及現金等價物 . . . . . . 23(a) 2,688,512 5,370,332 3,996,236 3,098,231 7,703,012",True,False,1,True,hit,1,True,hit,3,True,hit,1,False,hit,hit
ipo_2021_01024,1024.HK,continuous_loss,580,primary,required,accountants_report,,ipo_2021_01024:continuous_loss:2,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,"貴公司股權持有人應佔年╱期內虧損 . . . . . . . . . . . . . . . . . . . . . (20,044,950) (12,429,285) (19,651,534) (1,617,445) (97,371,462)",True,False,4,True,hit,4,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_01024,1024.HK,revenue_growth,580,primary,required,accountants_report,,ipo_2021_01024:revenue_growth:3,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,"收入 . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6 8,339,578 20,300,645 39,120,348 27,267,968 40,677,441",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_01024,1024.HK,customer_concentration,309,primary,required,business_section,,ipo_2021_01024:customer_concentration:4,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,截至2017年、2018年及2019年12月31日止各年度與截至2020年9月30日止九個月，來自前五大客戶（主要為廣告代理）的收入佔總收入比例少於10%。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_01024,1024.HK,supplier_concentration,309,primary,required,business_section,,ipo_2021_01024:supplier_concentration:6,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,截至2017年、2018年及2019年12月31日止各年度與截至2020年9月30日止九個月，我們的前五大供應商佔採購額少於15%。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_01024,1024.HK,redemption_rights,247,primary,required,pre_ipo_investment,,ipo_2021_01024:redemption_rights:7,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,為進行全球發售，根據股東協議授予首次公開發售前投資者的撤資權已於緊接向聯交所首次遞交上市申請表格前暫停，且僅可於不進行上市的情況下行使，否則該撤資權將於上市後終止。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_01024,1024.HK,material_litigation_compliance,317,primary,required,business_section,,ipo_2021_01024:material_litigation_compliance:9,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,然而，彼等或各自的附屬公司經營的若干網站及╱或應用並未登記到彼等持有相應的視聽許可，導致未有嚴格遵守相關法律法規。由於該等網站及╱或應用在《視聽規定》的生效日期後推出，我們無法申請新的視聽許可或將該等網站及╱或應用加入現有視聽許可。,True,False,,False,candidate_miss,19,True,ranking_miss,,False,candidate_miss,19,True,partial_completion,candidate_miss
ipo_2021_01024,1024.HK,material_litigation_compliance,318,supporting,required,business_section,,ipo_2021_01024:material_litigation_compliance:10,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,董事認為，上述情況並無且不會對業務、財務狀況或經營業績有重大不利影響。董事確認，我們並無因有關許可狀態面臨任何重大監管通知、罰款、處罰或執法行動。,True,False,4,True,hit,6,True,ranking_miss,4,True,hit,4,True,hit,hit
ipo_2021_01024,1024.HK,precommercial_product,633,primary,required,accountants_report,,ipo_2021_01024:precommercial_product:13,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,"直播 . . . . . . . . . . . . . . . . . . . 7,948,997 18,615,130 31,442,341 22,922,116 25,309,312 線上營銷服務 . . . . . . . . . . 390,581 1,665,095 7,418,502 4,267,512 13,343,194 其他服務 . . . . . . . . . . . . . . — 20,420 259,505 78,340 2,024,935",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_01413,1413.HK,cash_runway,379,primary,required,accountants_report,,ipo_2021_01413:cash_runway:0,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,"經營活動所得╱（所用） 現金流量淨額 24,087 19,733 27,242 16,644 (375)",True,False,2,True,hit,2,True,hit,4,True,hit,2,False,hit,hit
ipo_2021_01413,1413.HK,cash_runway,380,primary,required,accountants_report,,ipo_2021_01413:cash_runway:1,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,"年╱期末現金及現金等價物 (2,220) 3,696 15,052 12,705 8,321",True,False,3,True,hit,3,True,hit,5,True,hit,3,False,hit,hit
ipo_2021_01413,1413.HK,continuous_loss,375,primary,required,accountants_report,,ipo_2021_01413:continuous_loss:3,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,"年╱期內溢利及全面收益總額 14,041 25,156 38,408 6,519 14,340",True,False,3,True,hit,3,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_01413,1413.HK,revenue_growth,375,primary,required,accountants_report,,ipo_2021_01413:revenue_growth:4,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,"收益 6 170,225 272,916 404,825 74,918 221,235",True,False,11,True,ranking_miss,11,True,ranking_miss,15,True,ranking_miss,11,False,ranking_miss,ranking_miss
ipo_2021_01413,1413.HK,customer_concentration,159,primary,required,business_section,,ipo_2021_01413:customer_concentration:5,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,"1 客戶B 一間主要於香港從事承接地基 自2017年起 28天；支票 83,768 37.9 工程的香港上市公司的附屬 公司 2 客戶A 一間承包商公司，專門於香港 自1996年起 15天；支票 78,770 35.6 從事管理地基工程 3 力盛工程有限公司 一間主要於香港從事地基及地 自2018年起 45天；支票 19,086 8.6 盤平整工程的香港上市公司 的附屬公司 4 實力工程有限公司 一間於香港上市並主要在全球 自2019年起 17天；支票 16,228 7.3 ",True,False,22,True,ranking_miss,37,True,ranking_miss,22,True,ranking_miss,22,False,ranking_miss,ranking_miss
ipo_2021_01413,1413.HK,supplier_concentration,187,primary,required,business_section,,ipo_2021_01413:supplier_concentration:7,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,"1 客戶B 一間主要從事於香 主要提供材料 自2017年起 –（附註） 47,140 39.5 港承接地基工程 的香港上市公司 的附屬公司 2 供應商B 一間於香港提供廢 主要提供廢物處 自2017年起 60天；支票 19,151 16.1 物處理服務的公 理服務 司 3 客戶A 一間專門於香港從 主要提供材料及 自1996年起 –（附註） 13,351 11.2 事地基工程管理 協助廢物處理 的承包商公司 安排 4 實力工程 一間於香港上市並 主要提供材料及 自2019年起",True,False,5,True,hit,9,True,ranking_miss,5,True,hit,5,False,hit,hit
ipo_2021_01413,1413.HK,material_litigation_compliance,218,primary,required,legal_disclosure,,ipo_2021_01413:material_litigation_compliance:9,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,於往績記錄期間及截至最後實際可行日期，有7宗導致僱員及╱或分包商的僱員受傷的工作 場所意外事故，其中一宗意外事故產生的申索已和解及餘下六宗意外事故可引致就僱員補償申索 及╱或人身傷害申索針對本集團提起的潛在訴訟。有關進一步詳情，請參閱本節上文「職業健康 與工作安全」一段。 由於法院訴訟尚未展開，法律顧問認為，現時未能評估該等潛在申索的可能影響。董事認 為，在訴訟中將由本集團承擔的該等潛在申索金額將由本集團及╱或相關主承包商投購的相關保 單保障。董事確認，引致該等潛在申索的意外,True,False,3,True,hit,3,True,hit,3,True,hit,3,False,hit,hit
ipo_2021_01413,1413.HK,precommercial_product,112,primary,required,business_section,,ipo_2021_01413:precommercial_product:13,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,我們為香港的地基工程承包商。我們於1995年開展業務，其後通過我們的主要營運附屬公 司廣聯工程以分包商身份承接地基工程。根據弗若斯特沙利文報告，我們於2019年位居香港第四 大地基工程分包商（按收益計），佔地基行業約1.7%的市場份額（附註）。於往績記錄期間，我們所承 接的地基工程主要包括挖掘及側向承托及其他相關工程，包括樁帽工程、地下排水工程及地盤平 整工程。,True,False,,False,candidate_miss,38,True,ranking_miss,14,True,ranking_miss,14,False,ranking_miss,ranking_miss
ipo_2021_01927,1927.HK,cash_runway,341,primary,required,accountants_report,,ipo_2021_01927:cash_runway:0,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,"經營活動所得現金淨額 14,912 79,049 47,795 14,901 8,144",True,False,2,True,hit,2,True,hit,2,True,hit,2,False,hit,hit
ipo_2021_01927,1927.HK,cash_runway,342,primary,required,accountants_report,,ipo_2021_01927:cash_runway:1,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,"年末的現金及現金等價物 33,604 43,393 37,684 5,638 22,275",True,False,1,True,hit,1,True,hit,3,True,hit,1,False,hit,hit
ipo_2021_01927,1927.HK,continuous_loss,335,primary,required,accountants_report,,ipo_2021_01927:continuous_loss:2,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,"年╱期內溢利 46,415 38,686 43,196 25,548 25,818",True,False,4,True,hit,4,True,hit,2,True,hit,2,False,hit,hit
ipo_2021_01927,1927.HK,revenue_growth,335,primary,required,accountants_report,,ipo_2021_01927:revenue_growth:3,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,"綜合損益及其他全面收益表 截至12月31日止年度 截至8月31日止期間 2017年 2018年 2019年 2019年 2020年 附註 人民幣千元 人民幣千元 人民幣千元 人民幣千元 人民幣千元 （未經審核） 收益 6 355,793 380,815 414,082 259,689 237,854",True,False,2,True,hit,2,True,hit,2,True,hit,2,False,hit,hit
ipo_2021_01927,1927.HK,customer_concentration,178,primary,required,business_section,,ipo_2021_01927:customer_concentration:5,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,"1 格瑞兄弟糖果（1） OEM產品，即 酷滋及魔吉 哥哥品牌壓片 糖果，建議 零售價分別 介乎每件 約人民幣7元至 人民幣16元及 每盒人民幣 130元至人民幣 1,000.0元 於中國成立的有限公司， 其註冊資本為人民幣10百萬元， 主要從事銷售其品牌壓片糖果。 有關更多詳情，請參閱本節 「我們與格瑞兄弟糖果 的關係」一段。 約6年 預付購買金額30%的 款項及收到發票後 180天內透過銀行 轉賬結清餘額（2） 47,467 20.0",True,False,,False,candidate_miss,9,True,ranking_miss,42,True,ranking_miss,9,False,ranking_miss,ranking_miss
ipo_2021_01927,1927.HK,customer_concentration,178,primary,required,business_section,,ipo_2021_01927:customer_concentration:6,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,"小計 101,221 42.6 所有其他客戶 136,633 57.4 總計 237,854 100.0",True,False,,False,candidate_miss,9,True,ranking_miss,42,True,ranking_miss,9,False,ranking_miss,ranking_miss
ipo_2021_01927,1927.HK,supplier_concentration,187,primary,required,business_section,,ipo_2021_01927:supplier_concentration:8,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,"1 供應商B 果粉及木糖醇 於中國成立之有限公司， 從事食物原材料批發及零售。 約19年 預付購買金額20%的 款項及收到發票後 60天內透過銀行 轉賬結清餘額 14,054 10.5",True,False,,False,candidate_miss,23,True,ranking_miss,25,True,ranking_miss,23,False,ranking_miss,ranking_miss
ipo_2021_01927,1927.HK,supplier_concentration,187,primary,required,business_section,,ipo_2021_01927:supplier_concentration:9,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,"小計 54,327 40.4 所有其他供應商 79,752 59.6 總計 134,079 100.0",True,False,,False,candidate_miss,23,True,ranking_miss,25,True,ranking_miss,23,False,ranking_miss,ranking_miss
ipo_2021_01927,1927.HK,redemption_rights,119,primary,required,pre_ipo_investment,,ipo_2021_01927:redemption_rights:10,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,特殊權利 ： 並無授予特殊權利。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_01927,1927.HK,material_litigation_compliance,199,primary,required,legal_disclosure,,ipo_2021_01927:material_litigation_compliance:13,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,我們的中國附屬公 司未能按中國相關 法律法規的要求為 員工繳納全額社會 保險費及住房公積 金。,True,False,4,True,hit,4,True,hit,4,True,hit,4,False,hit,hit
ipo_2021_01927,1927.HK,material_litigation_compliance,199,primary,required,legal_disclosure,,ipo_2021_01927:material_litigation_compliance:14,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,於最後實際可行日期，相關 政府概無就該不合規事件處 以任何行政訴訟、罰款或處 罰，本公司亦未收到任何勒 令以清償任何尚未償還的社 會保險付款及住房公積金供 款金額。,True,False,4,True,hit,4,True,hit,4,True,hit,4,False,hit,hit
ipo_2021_01927,1927.HK,material_litigation_compliance,199,primary,required,legal_disclosure,,ipo_2021_01927:material_litigation_compliance:15,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,截至2017年、2018年及 2019年12月31日止年度， 我們未支付的社會保險 金及住房公積金供款總 額估計分別約為人民幣 1.8百萬元、人民幣1.9百 萬元及人民幣0.5百萬元。,True,False,4,True,hit,4,True,hit,4,True,hit,4,False,hit,hit
ipo_2021_01927,1927.HK,material_litigation_compliance,199,primary,required,legal_disclosure,,ipo_2021_01927:material_litigation_compliance:16,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,根據晉江市人力資源和 社會保障局、泉州市醫 療保障基金管理中心晉 江管理部於2020年12月 1日及泉州市住房公積 金管理中心晉江市管理 部於2020年12月2日發 出的確認函，本集團的 相關附屬公司並無遭受 罰款且於往績記錄期間 本集團的相關附屬公司 並無就社會保險及住房 公積金供款與相關政府 機構捲入任何糾紛或仲 裁。我們的中國法律顧 問確認相關政府機關有 權且合資格作出確認。 根據確認及與相關政府 機構的討論，我們的中 國法律顧問認為本集團 遭受處罰的風險相對較 低。,True,False,4,True,hit,4,True,hit,4,True,hit,4,False,hit,hit
ipo_2021_01927,1927.HK,material_litigation_compliance,200,primary,required,legal_disclosure,,ipo_2021_01927:material_litigation_compliance:17,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,鑒於(i)我們尚未取得有 關當局發出的確認函， 確認我們並未違反有關 住房公積金的法律法 規，我們並未受到有關 部門的任何行政處罰及 處分以及有關部門要求 支付尚未支付的社會保 險金；(ii)我們的中國法 律顧問認為相關公司受 到處罰的風險相對較 低；及(iii)我們的控股股 東已同意就本次不合規 事件所引致的任何要求 或罰款向本集團作出彌 償，董事相信該不合規 事件對我們的業務並無 造成重大影響，亦未反 應其對本集團、董事或 高級管理層按合規方式 經營的能力造成負面影 響。,True,False,2,True,hit,2,True,hit,2,True,hit,2,False,hit,hit
ipo_2021_01927,1927.HK,precommercial_product,127,primary,required,business_section,,ipo_2021_01927:precommercial_product:19,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,我們於1999年成立，是中國的甜食產品製造商。我們生產及銷售甜食產品，包括膠 基糖果、壓片糖果、充氣糖果及硬糖。我們一般向供應商採購原材料，在我們的內部 生產設施中生產及包裝甜食產品，及(i) 以我們OEM客戶所擁有或獲授權的品牌於中國 及海外國家銷售我們的產品，或(ii)以我們的自有品牌（即酷莎、拉拉卜及久久王）向中 國的分銷商及終端客戶銷售我們的產品。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_01927,1927.HK,precommercial_product,127,primary,required,business_section,,ipo_2021_01927:precommercial_product:20,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,截至2017 年、2018 年及 2019年12月31日止年度以及截至2020 年8 月31 日止八個月，我們分別有33 名、33 名、37 名及22名OEM客戶，銷售OEM產品所產生的收益分別約為人民幣191.2 百萬元、人民幣 215.6百萬元、人民幣202.7百萬元及人民幣99.5 百萬元，分別佔我們相應期間總收益的 約53.8%、56.6%、48.9%及41.8%。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_02015,2015.HK,cash_runway,472,primary,required,accountants_report,,ipo_2021_02015:cash_runway:0,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,"合併資產負債表 （除股數和每股數據外，所有金額以千計） 截至12月31日 截至3月31日 附註 2018年 2019年 2020年 2020年 2021年 人民幣 人民幣 人民幣 美元 人民幣 美元 附註2(e) 附註2(e) 資產 流動資產： 現金及現金等價物 2(f) 70,192 1,296,215 8,938,341 1,364,258 6,070,720 926,573",True,False,6,True,ranking_miss,6,True,ranking_miss,7,True,ranking_miss,6,True,partial_completion,ranking_miss
ipo_2021_02015,2015.HK,cash_runway,481,primary,required,accountants_report,,ipo_2021_02015:cash_runway:1,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,"合併現金流量表 （除股數和每股數據外，所有金額以千計） 截至12月31日止年度 截至3月31日止三個月 2018年 2019年 2020年 2020年 2020年 2021年 人民幣 人民幣 人民幣 美元 人民幣 人民幣 美元 附註2(e) （未經審計） 附註2(e) 經營活動（所用）╱所得現金淨額 (1,346,805) (1,793,710) 3,139,804 479,229 (63,007) 926,343 141,388",True,False,2,True,hit,2,True,hit,3,True,hit,2,True,hit,hit
ipo_2021_02015,2015.HK,continuous_loss,477,primary,required,accountants_report,,ipo_2021_02015:continuous_loss:2,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,"合併綜合虧損表 （除股數和每股數據外，所有金額以千計） 截至12月31日止年度 截至3月31日止三個月 附註 2018年 2019年 2020年 2020年 2020年 2021年 人民幣 人民幣 人民幣 美元 人民幣 人民幣 美元 附註2(e) （未經審計） 附註2(e) 淨虧損 (1,532,318) (2,438,536) (151,657) (23,148) (77,113) (359,967) (54,943)",True,False,27,True,ranking_miss,,False,candidate_miss,,False,candidate_miss,27,False,candidate_miss,candidate_miss
ipo_2021_02015,2015.HK,revenue_growth,477,primary,required,accountants_report,,ipo_2021_02015:revenue_growth:3,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,"收入： 車輛銷售 – 280,967 9,282,703 1,416,817 841,058 3,463,673 528,660 其他銷售和服務 – 3,400 173,906 26,543 10,617 111,528 17,022 收入總額 18 – 284,367 9,456,609 1,443,360 851,675 3,575,201 545,682",True,False,39,True,ranking_miss,,False,candidate_miss,,False,candidate_miss,39,False,candidate_miss,candidate_miss
ipo_2021_02015,2015.HK,customer_concentration,292,primary,required,business_section,,ipo_2021_02015:customer_concentration:4,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,客戶和供應商 於業績記錄期，我們的客戶主要包括個人車輛購買者。我們擁有廣泛的客戶基礎，且我們認為我們不存在客戶集中的風險。截至2019年及2020年12月31日止年度各年，我們的前五大客戶分別佔我們收入總額的1%。,True,False,4,True,hit,6,True,ranking_miss,3,True,hit,3,False,hit,hit
ipo_2021_02015,2015.HK,supplier_concentration,292,primary,required,business_section,,ipo_2021_02015:supplier_concentration:5,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,截至2018年、2019年及2020年12月31日止年度各年，我們的前五大供應商佔我們採購量的比例分別為30%、16%及32%。,True,False,3,True,hit,5,True,hit,2,True,hit,2,False,hit,hit
ipo_2021_02015,2015.HK,redemption_rights,250,primary,required,pre_ipo_investment,,ipo_2021_02015:redemption_rights:7,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,投資者權利協議 於2020年7月9日，我們與Inspired Elite Investments Limited（一家美團旗下的全資附屬公司，當時為我們D輪優先股的股東）訂立投資者權利協議，於納斯達克首次公開發售完成後生效，之後進行修訂及重列，並自上市日期起生效（「投資權利協議」）。,True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_02015,2015.HK,redemption_rights,251,primary,required,pre_ipo_investment,,ipo_2021_02015:redemption_rights:8,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,投資者權利協議（經修訂）規定Inspired Elite Investments Limited及美團任何其他附屬公司（於有關時間為股東（各為「美團股東」））的若干特別權利： (a) 任命、解聘及更換一名董事的權利。該權利將於緊隨上市後終止； (b) 同意以下事項的權利：(i)設立或發行附有每股一票以上投票權的股份或所附權利相對於Inspired Elite Investments Limited及美團任何其他附屬公司所持股份更優先的優先股，或修改任何B類普通股所附投票權的行,True,False,10,True,ranking_miss,10,True,ranking_miss,9,True,ranking_miss,9,False,ranking_miss,ranking_miss
ipo_2021_02015,2015.HK,redemption_rights,251,supporting,required,pre_ipo_investment,,ipo_2021_02015:redemption_rights:9,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,於上市後，美團行使優先認購權及在優先認購權獲行使後履行本公司的義務將受《上市規則》、《收購守則》以及其他當時生效的適用法律法規所規限。,True,False,10,True,ranking_miss,10,True,ranking_miss,9,True,ranking_miss,9,False,ranking_miss,ranking_miss
ipo_2021_02015,2015.HK,material_litigation_compliance,298,primary,required,legal_disclosure,,ipo_2021_02015:material_litigation_compliance:11,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,法律程序及合規 法律程序 我們可能會不時面臨在日常業務過程中產生的各種法律或行政索償及訴訟。於業績記錄期及直至最後實際可行日期，我們目前並未牽涉任何重大法律或行政程序，且我們並未涉入任何重大法律程序或訴訟。 合規 於業績記錄期及直至最後實際可行日期，我們概未參與且未涉及任何導致罰款、執法行動或其他處罰，可能單獨或合計對我們的業務、財務狀況和經營業績產生重大不利影響的重大不合規事件。,True,False,7,True,ranking_miss,13,True,ranking_miss,7,True,ranking_miss,7,True,partial_completion,ranking_miss
ipo_2021_02015,2015.HK,material_litigation_compliance,302,primary,required,legal_disclosure,,ipo_2021_02015:material_litigation_compliance:12,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,資質及許可證 據中國法律顧問告知，截至最後實際可行日期，我們已從相關政府部門獲得就我們主要附屬公司及主要併表聯屬實體的業務運營屬重大的所有必要資質、許可證、批准及證書。,True,False,4,True,hit,6,True,ranking_miss,4,True,hit,4,True,hit,hit
