case_id,risk_code,page,evidence_role,requirement,source_authority,confidence,evidence_id,gold_label,judgement_status,annotation_source,audit_status,audit_resolution
ipo_2020_08489,revenue_growth,299,primary,required,accountants_report,0.99,ipo_2020_08489:revenue_growth:3,3,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2020_08489,customer_concentration,142,primary,required,business_section,0.99,ipo_2020_08489:customer_concentration:4,3,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2020_08489,customer_concentration,299,supporting,required,accountants_report,0.99,ipo_2020_08489:customer_concentration:5,2,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2020_08489,supplier_concentration,152,primary,required,business_section,0.99,ipo_2020_08489:supplier_concentration:6,3,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2020_08489,supplier_concentration,299,supporting,required,accountants_report,0.99,ipo_2020_08489:supplier_concentration:7,2,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2020_08489,redemption_rights,108,context,supporting_only,corporate_structure,0.98,ipo_2020_08489:redemption_rights:8,1,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,not_available,
ipo_2020_08489,redemption_rights,185,primary,required,corporate_structure,0.97,ipo_2020_08489:redemption_rights:9,3,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,not_available,
ipo_2020_08489,material_litigation_compliance,164,primary,required,legal_disclosure,0.98,ipo_2020_08489:material_litigation_compliance:10,3,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,not_available,
ipo_2020_08489,material_litigation_compliance,167,supporting,required,legal_disclosure,0.98,ipo_2020_08489:material_litigation_compliance:11,2,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,not_available,
ipo_2020_08489,material_litigation_compliance,168,cross_check,supporting_only,legal_disclosure,0.97,ipo_2020_08489:material_litigation_compliance:12,1,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,not_available,
ipo_2020_08489,precommercial_product,118,primary,required,business_section,0.99,ipo_2020_08489:precommercial_product:13,3,JUDGED,expert_results\ipo_2020_08489\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09600,cash_runway,297,primary,required,financial_information,0.98,ipo_2020_09600:cash_runway:0,3,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09600,cash_runway,297,supporting,supporting_only,financial_information,0.97,ipo_2020_09600:cash_runway:1,1,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09600,continuous_loss,379,primary,required,accountants_report,0.99,ipo_2020_09600:continuous_loss:2,3,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2020_09600,revenue_growth,379,primary,required,accountants_report,0.99,ipo_2020_09600:revenue_growth:3,3,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2020_09600,customer_concentration,208,primary,required,business_section,0.99,ipo_2020_09600:customer_concentration:4,3,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2020_09600,supplier_concentration,215,primary,required,business_section,0.99,ipo_2020_09600:supplier_concentration:5,3,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2020_09600,redemption_rights,113,primary,required,pre_ipo_investment,0.99,ipo_2020_09600:redemption_rights:6,3,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09600,material_litigation_compliance,476,primary,required,legal_disclosure,0.99,ipo_2020_09600:material_litigation_compliance:7,3,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09600,material_litigation_compliance,221,supporting,required,legal_disclosure,0.99,ipo_2020_09600:material_litigation_compliance:8,2,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09600,material_litigation_compliance,222,supporting,required,legal_disclosure,0.99,ipo_2020_09600:material_litigation_compliance:9,2,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09600,precommercial_product,403,primary,required,accountants_report,0.99,ipo_2020_09600:precommercial_product:10,3,JUDGED,expert_results\ipo_2020_09600\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,cash_runway,322,primary,required,accountants_report,0.99,ipo_2020_09633:cash_runway:0,3,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,cash_runway,324,supporting,supporting_only,accountants_report,0.99,ipo_2020_09633:cash_runway:1,1,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,continuous_loss,313,primary,required,accountants_report,0.99,ipo_2020_09633:continuous_loss:2,3,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2020_09633,revenue_growth,313,primary,required,accountants_report,0.99,ipo_2020_09633:revenue_growth:3,3,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,revenue_growth,153,supporting,supporting_only,financial_information,0.98,ipo_2020_09633:revenue_growth:4,1,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,customer_concentration,358,primary,required,accountants_report,0.99,ipo_2020_09633:customer_concentration:5,3,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|FORMAL_BOUND_EXCLUDES_MEDIUM|DETERMINISTIC
ipo_2020_09633,customer_concentration,116,cross_check,supporting_only,business_section,0.98,ipo_2020_09633:customer_concentration:6,1,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|FORMAL_BOUND_EXCLUDES_MEDIUM|DETERMINISTIC
ipo_2020_09633,supplier_concentration,141,primary,required,business_section,0.98,ipo_2020_09633:supplier_concentration:7,3,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,redemption_rights,215,primary,required,corporate_structure,0.95,ipo_2020_09633:redemption_rights:8,3,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,redemption_rights,252,supporting,supporting_only,other,0.95,ipo_2020_09633:redemption_rights:9,1,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,material_litigation_compliance,151,primary,required,legal_disclosure,0.94,ipo_2020_09633:material_litigation_compliance:10,3,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,material_litigation_compliance,530,cross_check,supporting_only,legal_disclosure,0.96,ipo_2020_09633:material_litigation_compliance:11,1,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,material_litigation_compliance,146,supporting,supporting_only,legal_disclosure,0.96,ipo_2020_09633:material_litigation_compliance:12,1,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,precommercial_product,358,primary,required,accountants_report,0.99,ipo_2020_09633:precommercial_product:13,3,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09633,precommercial_product,105,supporting,supporting_only,business_section,0.99,ipo_2020_09633:precommercial_product:14,1,JUDGED,expert_results\ipo_2020_09633\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,cash_runway,392,primary,required,financial_information,0.99,ipo_2020_09901:cash_runway:0,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,cash_runway,398,primary,required,financial_information,0.99,ipo_2020_09901:cash_runway:1,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,cash_runway,399,supporting,required,financial_information,0.98,ipo_2020_09901:cash_runway:2,2,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,continuous_loss,325,primary,required,accountants_report,0.99,ipo_2020_09901:continuous_loss:3,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2020_09901,continuous_loss,394,supporting,required,financial_information,0.98,ipo_2020_09901:continuous_loss:4,2,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2020_09901,revenue_growth,394,primary,required,financial_information,0.99,ipo_2020_09901:revenue_growth:5,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,revenue_growth,325,cross_check,supporting_only,accountants_report,0.99,ipo_2020_09901:revenue_growth:6,1,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,customer_concentration,351,primary,required,accountants_report,0.99,ipo_2020_09901:customer_concentration:7,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|FORMAL_BOUND_EXCLUDES_MEDIUM|DETERMINISTIC
ipo_2020_09901,customer_concentration,183,cross_check,supporting_only,business_section,0.99,ipo_2020_09901:customer_concentration:8,1,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|FORMAL_BOUND_EXCLUDES_MEDIUM|DETERMINISTIC
ipo_2020_09901,supplier_concentration,183,primary,required,business_section,0.99,ipo_2020_09901:supplier_concentration:9,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|FORMAL_BOUND_EXCLUDES_MEDIUM|DETERMINISTIC
ipo_2020_09901,redemption_rights,370,primary,required,accountants_report,0.98,ipo_2020_09901:redemption_rights:10,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,redemption_rights,371,supporting,required,accountants_report,0.98,ipo_2020_09901:redemption_rights:11,2,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,material_litigation_compliance,184,primary,required,business_section,0.99,ipo_2020_09901:material_litigation_compliance:12,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,material_litigation_compliance,184,supporting,supporting_only,business_section,0.98,ipo_2020_09901:material_litigation_compliance:13,1,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,precommercial_product,159,primary,required,business_section,0.99,ipo_2020_09901:precommercial_product:14,3,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09901,precommercial_product,159,supporting,supporting_only,business_section,0.99,ipo_2020_09901:precommercial_product:15,1,JUDGED,expert_results\ipo_2020_09901\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,cash_runway,473,primary,required,accountants_report,0.99,ipo_2020_09986:cash_runway:0,3,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,cash_runway,474,supporting,required,accountants_report,0.99,ipo_2020_09986:cash_runway:1,2,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,continuous_loss,411,supporting,required,financial_information,0.99,ipo_2020_09986:continuous_loss:2,2,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2020_09986,continuous_loss,470,primary,required,accountants_report,0.99,ipo_2020_09986:continuous_loss:3,3,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2020_09986,revenue_growth,411,primary,required,financial_information,0.99,ipo_2020_09986:revenue_growth:4,3,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2020_09986,customer_concentration,264,primary,required,business_section,0.99,ipo_2020_09986:customer_concentration:5,3,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|FORMAL_BOUND_EXCLUDES_MEDIUM|DETERMINISTIC
ipo_2020_09986,supplier_concentration,264,primary,required,business_section,0.99,ipo_2020_09986:supplier_concentration:6,3,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2020_09986,redemption_rights,172,primary,required,pre_ipo_investment,0.99,ipo_2020_09986:redemption_rights:7,3,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,redemption_rights,172,supporting,required,pre_ipo_investment,0.99,ipo_2020_09986:redemption_rights:8,2,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,redemption_rights,173,supporting,required,pre_ipo_investment,0.99,ipo_2020_09986:redemption_rights:9,2,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,material_litigation_compliance,298,primary,required,legal_disclosure,0.99,ipo_2020_09986:material_litigation_compliance:10,3,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,material_litigation_compliance,298,supporting,required,legal_disclosure,0.99,ipo_2020_09986:material_litigation_compliance:11,2,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,material_litigation_compliance,298,cross_check,supporting_only,legal_disclosure,0.95,ipo_2020_09986:material_litigation_compliance:12,1,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,precommercial_product,210,primary,required,business_section,0.99,ipo_2020_09986:precommercial_product:13,3,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2020_09986,precommercial_product,470,supporting,required,accountants_report,0.99,ipo_2020_09986:precommercial_product:14,2,JUDGED,expert_results\ipo_2020_09986\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,cash_runway,510,primary,required,audited_financial_statement,0.99,ipo_2021_00013:cash_runway:0,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,cash_runway,510,primary,required,audited_financial_statement,0.99,ipo_2021_00013:cash_runway:1,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,cash_runway,514,supporting,supporting_only,accountants_report,0.99,ipo_2021_00013:cash_runway:2,1,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,continuous_loss,507,primary,required,audited_financial_statement,0.99,ipo_2021_00013:continuous_loss:3,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_00013,continuous_loss,507,primary,required,audited_financial_statement,0.99,ipo_2021_00013:continuous_loss:4,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_00013,revenue_growth,507,primary,required,audited_financial_statement,0.99,ipo_2021_00013:revenue_growth:5,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2021_00013,revenue_growth,507,primary,required,audited_financial_statement,0.99,ipo_2021_00013:revenue_growth:6,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2021_00013,customer_concentration,304,primary,required,business_section,0.99,ipo_2021_00013:customer_concentration:7,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_00013,customer_concentration,507,supporting,required,audited_financial_statement,0.99,ipo_2021_00013:customer_concentration:8,2,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_00013,supplier_concentration,305,primary,required,business_section,0.99,ipo_2021_00013:supplier_concentration:9,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|FORMAL_BOUND_EXCLUDES_MEDIUM|DETERMINISTIC
ipo_2021_00013,redemption_rights,133,primary,required,pre_ipo_investment,0.99,ipo_2021_00013:redemption_rights:10,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,redemption_rights,133,primary,required,pre_ipo_investment,0.99,ipo_2021_00013:redemption_rights:11,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,redemption_rights,432,cross_check,required,legal_disclosure,0.99,ipo_2021_00013:redemption_rights:12,2,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,redemption_rights,433,cross_check,required,legal_disclosure,0.98,ipo_2021_00013:redemption_rights:13,2,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,material_litigation_compliance,558,primary,required,accountants_report,0.98,ipo_2021_00013:material_litigation_compliance:14,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,material_litigation_compliance,558,context,supporting_only,accountants_report,0.99,ipo_2021_00013:material_litigation_compliance:15,1,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,material_litigation_compliance,316,cross_check,supporting_only,business_section,0.98,ipo_2021_00013:material_litigation_compliance:16,1,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,material_litigation_compliance,306,supporting,supporting_only,legal_disclosure,0.99,ipo_2021_00013:material_litigation_compliance:17,1,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,precommercial_product,542,primary,required,accountants_report,0.99,ipo_2021_00013:precommercial_product:18,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,precommercial_product,542,primary,required,accountants_report,0.99,ipo_2021_00013:precommercial_product:19,3,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,precommercial_product,218,supporting,supporting_only,business_section,0.99,ipo_2021_00013:precommercial_product:20,1,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00013,precommercial_product,218,supporting,supporting_only,business_section,0.99,ipo_2021_00013:precommercial_product:21,1,JUDGED,expert_results\ipo_2021_00013\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,cash_runway,423,primary,required,accountants_report,0.99,ipo_2021_00606:cash_runway:0,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,cash_runway,424,primary,required,accountants_report,0.99,ipo_2021_00606:cash_runway:1,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,continuous_loss,419,primary,required,accountants_report,0.99,ipo_2021_00606:continuous_loss:2,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_00606,revenue_growth,419,primary,required,accountants_report,0.99,ipo_2021_00606:revenue_growth:3,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2021_00606,customer_concentration,222,primary,required,business_section,0.99,ipo_2021_00606:customer_concentration:4,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_00606,customer_concentration,419,primary,required,accountants_report,0.99,ipo_2021_00606:customer_concentration:5,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_00606,supplier_concentration,223,primary,required,business_section,0.98,ipo_2021_00606:supplier_concentration:6,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2021_00606,supplier_concentration,225,cross_check,supporting_only,business_section,0.98,ipo_2021_00606:supplier_concentration:7,1,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2021_00606,redemption_rights,140,primary,required,corporate_structure,0.96,ipo_2021_00606:redemption_rights:8,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,redemption_rights,279,cross_check,supporting_only,legal_disclosure,0.95,ipo_2021_00606:redemption_rights:9,1,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,redemption_rights,281,cross_check,supporting_only,legal_disclosure,0.95,ipo_2021_00606:redemption_rights:10,1,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,material_litigation_compliance,235,primary,required,legal_disclosure,0.98,ipo_2021_00606:material_litigation_compliance:11,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,material_litigation_compliance,236,primary,required,legal_disclosure,0.97,ipo_2021_00606:material_litigation_compliance:12,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,material_litigation_compliance,240,cross_check,supporting_only,legal_disclosure,0.97,ipo_2021_00606:material_litigation_compliance:13,1,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,precommercial_product,150,primary,required,business_section,0.99,ipo_2021_00606:precommercial_product:14,3,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_00606,precommercial_product,151,supporting,supporting_only,business_section,0.99,ipo_2021_00606:precommercial_product:15,1,JUDGED,expert_results\ipo_2021_00606\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,cash_runway,591,primary,required,accountants_report,0.99,ipo_2021_01024:cash_runway:0,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,cash_runway,592,primary,required,accountants_report,0.99,ipo_2021_01024:cash_runway:1,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,continuous_loss,580,primary,required,accountants_report,0.99,ipo_2021_01024:continuous_loss:2,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01024,revenue_growth,580,primary,required,accountants_report,0.99,ipo_2021_01024:revenue_growth:3,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,customer_concentration,309,primary,required,business_section,0.99,ipo_2021_01024:customer_concentration:4,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2021_01024,customer_concentration,634,cross_check,supporting_only,accountants_report,0.99,ipo_2021_01024:customer_concentration:5,1,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2021_01024,supplier_concentration,309,primary,required,business_section,0.98,ipo_2021_01024:supplier_concentration:6,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2021_01024,redemption_rights,247,primary,required,pre_ipo_investment,0.99,ipo_2021_01024:redemption_rights:7,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
